product_name,Pai - Bazar,Pai - Bebidas Alcoólicas,Pai - Bebidas Não Alcoólicas,Pai - HPC,Pai - Limpeza / Descartáveis,Pai - Mercearia Básica,Pai - Perecíveis,Pai - Têxtil,Pai- Mercearia Complementar,Pai-Hortifruti
Macarrão de Sêmola com Ovos Espaguete 8 Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Espaguetinho 9 Adria Pacote 500g,0,0,0,0,0,157,0,0,0,0
Macarrão de Sêmola com Ovos Espiral Adria Pacote 500g,0,0,0,0,0,157,0,0,0,0
Macarrão de Sêmola com Ovos Fettuccine Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Fidelinho 10 Adria Pacote 500g,0,0,0,0,0,157,0,0,0,0
Macarrão de Sêmola com Ovos Fidelinho 10 Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Furadinho 5 Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Gravata Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Linguine Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Nhoque Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Ninho 2 Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Pai Nosso Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Pappardelli Renata Pacote 500g,0,0,0,0,0,12,0,0,0,0
Macarrão de Sêmola com Ovos Parafusinho Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Parafuso Adria Pacote 500g,0,0,0,0,0,157,0,0,0,0
Macarrão de Sêmola com Ovos Parafuso Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Penne Renata Pacote 500g,0,0,0,0,0,385,0,0,0,0
Macarrão de Sêmola com Ovos Tricolor com Vegetais Parafuso Renata Pacote 500g,0,0,0,0,0,39,0,0,0,0
Macarrão de Sêmola com Ovos Tricolor com Vegetais Penne Renata Pacote 500g,0,0,0,0,0,39,0,0,0,0
Maionese Arisco Pote 500g,0,0,0,0,0,0,0,0,71,0
Maionese Caseira Soya Pote 500g,0,0,0,0,0,0,0,0,157,0
Maionese Heinz Pote 400g,0,0,0,0,0,0,0,0,4,0
Maionese Heinz Squeeze 215g,0,0,0,0,0,0,0,0,12,0
Maionese Heinz Squeeze 390g,0,0,0,0,0,0,0,0,31,0
"Maionese Hellmann's Pacote 2,8kg",0,0,0,0,0,0,0,0,3,0
Maionese Hellmann's Pote 250g,0,0,0,0,0,0,0,0,97,0
Maionese Hellmann's Pote 500g,0,0,0,0,0,0,0,0,940,0
Maionese Hellmann's Sachê 200g Embalagem Econômica,0,0,0,0,0,0,0,0,68,0
Maionese Hellmann's Squeeze 335g,0,0,0,0,0,0,0,0,26,0
Maionese Light Hellmann's Pote 500g,0,0,0,0,0,0,0,0,940,0
Maionese Limão Hellmann's Pote 500g,0,0,0,0,0,0,0,0,940,0
Maionese Mesa Pote 500g,0,0,0,0,0,0,0,0,127,0
Maionese Toque de Limão Hellmann's Pote 250g,0,0,0,0,0,0,0,0,97,0
Maionese Tradicional Zero Lactose Hemmer Squeeze 930g,0,0,0,0,0,0,0,0,62,0
Maionese Vigor Sachê 200g,0,0,0,0,0,0,0,0,89,0
Mandioca Supergelada Palito Pratigel Pacote 300g,0,0,0,0,0,0,2,0,0,0
Manteiga Extra com Sal Batavo Pote 200g,0,0,0,0,0,0,18,0,0,0
Manteiga Extra com Sal Président Gastronomique 200g,0,0,0,0,0,0,22,0,0,0
Manteiga Extra com Sal Vigor 200g,0,0,0,0,0,0,3,0,0,0
Manteiga Extra sem Sal Président Gastronomique 200g,0,0,0,0,0,0,22,0,0,0
Manteiga com Sal Aviação 200g,0,0,0,0,0,0,67,0,0,0
Manteiga com Sal Aviação Lata 200g,0,0,0,0,0,0,44,0,0,0
Manteiga com Sal Aviação Pote 200g,0,0,0,0,0,0,157,0,0,0
Manteiga com Sal Aviação Pote 500g,0,0,0,0,0,0,30,0,0,0
Manteiga com Sal Batavo 200g,0,0,0,0,0,0,12,0,0,0
Manteiga com Sal Président La Motte Pote 250g,0,0,0,0,0,0,2,0,0,0
Manteiga de Primeira Qualidade com Sal Teixeira Pote 200g,0,0,0,0,0,0,284,0,0,0
Manteiga de Primeira Qualidade com Sal Teixeira Pote 500g,0,0,0,0,0,0,32,0,0,0
Manteiga de Primeira Qualidade sem Sal Teixeira Pote 200g,0,0,0,0,0,0,284,0,0,0
Manteiga de Primeira Qualidade sem Sal Teixeira Pote 500g,0,0,0,0,0,0,32,0,0,0
Manteiga e Margarina com Sal Extra Cremosa Leco Pote 200g,0,0,0,0,0,0,11,0,0,0
Manteiga e Margarina com Sal Vigor Mix Pote 250g,0,0,0,0,0,0,15,0,0,0
Manteiga e Margarina com Sal Vigor Mix Pote 500g,0,0,0,0,0,0,13,0,0,0
Manteiga e Margarina sem Sal Vigor Mix Pote 500g,0,0,0,0,0,0,13,0,0,0
Manteiga sem Sal Aviação 200g,0,0,0,0,0,0,67,0,0,0
Manteiga sem Sal Aviação Pote 200g,0,0,0,0,0,0,157,0,0,0
Margarina Amanteigado com Sal Delícia Supreme Pote 500g,0,0,0,0,0,0,8,0,0,0
Margarina Manteiga com Sal Vigor Pote 500g,0,0,0,0,0,0,225,0,0,0
Margarina com Sal Delícia + Sabor e Cremosidade Pote 1kg Embalagem Econômica,0,0,0,0,0,0,35,0,0,0
Margarina com Sal Delícia + Sabor e Cremosidade Pote 250g,0,0,0,0,0,0,28,0,0,0
Margarina com Sal Delícia + Sabor e Cremosidade Pote 500g,0,0,0,0,0,0,344,0,0,0
Margarina com Sal Primor Forno e Fogão Pacote 400g 4 Unidades,0,0,0,0,0,0,8,0,0,0
Margarina sem Sal Delícia + Sabor e Cremosidade Pote 500g,0,0,0,0,0,0,344,0,0,0
Marrom-Glacê de Batata-Doce Predilecta Pacote 350g,0,0,0,0,0,0,0,0,2,0
Massa Adesiva Epóxi Loctite Durepoxi Blister 100g,9,0,0,0,0,0,0,0,0,0
Massa Folhada Mezzani Pacote 300g,0,0,0,0,0,0,1,0,0,0
Massa de Sêmola para Lasanha Basilar Caixa 500g,0,0,0,0,0,9,0,0,0,0
Massa para Lasanha Adria Caixa 500g,0,0,0,0,0,3,0,0,0,0
Massa para Lasanha Adria Pacote 200g,0,0,0,0,0,11,0,0,0,0
Massa para Lasanha Mezzani Pacote 400g,0,0,0,0,0,18,0,0,0,0
Massa para Lasanha Renata 500g,0,0,0,0,0,9,0,0,0,0
Massa para Lasanha Tradicional Mezzani Pacote 500g,0,0,0,0,0,0,11,0,0,0
Massa para Minipizza Mezzani Pacote 400g,0,0,0,0,0,0,5,0,0,0
Massa para Pastel Mezzani Pacote  500g,0,0,0,0,0,0,48,0,0,0
Massa para Pastel Mezzani Pacote 1kg,0,0,0,0,0,0,89,0,0,0
Massa para Pastel Mezzani Pacote 200g,0,0,0,0,0,0,17,0,0,0
Massa para Pastel Mezzani Pacote 350g,0,0,0,0,0,0,48,0,0,0
Massa para Pastel Mezzani Pacote 400g,0,0,0,0,0,0,18,0,0,0
Massa para Pastel de Forno Mezzani Pacote 300g,0,0,0,0,0,0,2,0,0,0
Massa para Pizza Mezzani Pacote  300g,0,0,0,0,0,0,41,0,0,0
Milho Verde em Conserva Predilecta Lata 200g,0,0,0,0,0,0,0,0,839,0
Milho Verde em Conserva Quero Caixa 200g,0,0,0,0,0,0,0,0,6,0
Milho Verde em Conserva Quero Lata 170g,0,0,0,0,0,0,0,0,377,0
Milho para Pipoca Tipo 1 Yoki Premium Pacote 500g,0,0,0,0,0,119,0,0,0,0
Mingau Tradicional Maizena Cremogema Caixa 200g,0,0,0,0,0,0,0,0,1,0
Mini Biscoito Chocolate Recheio Baunilha Oreo Pacote 35g,0,0,0,0,0,0,0,0,110,0
Mini Biscoito Integral Leite com Grãos de Aveia Belvita Pacote 42g,0,0,0,0,0,0,0,0,4,0
Minipão Integral Pullman Pacote 320g,0,0,0,0,0,0,1,0,0,0
Minipão de Forma Tradicional Pullman Pacote 320g,0,0,0,0,0,0,5,0,0,0
Mistura para Bolo Baunilha Globo Pacote 400g,0,0,0,0,0,0,0,0,163,0
Mistura para Bolo Cenoura Globo Pacote 400g,0,0,0,0,0,0,0,0,163,0
Mistura para Bolo Chocolate Globo Pacote 400g,0,0,0,0,0,0,0,0,163,0
Mistura para Bolo Churros Globo Pacote 400g,0,0,0,0,0,0,0,0,163,0
Mistura para Bolo Coco Globo Pacote 400g,0,0,0,0,0,0,0,0,163,0
Mistura para Bolo Festa Globo Pacote 400g,0,0,0,0,0,0,0,0,163,0
Mistura para Bolo Laranja Globo Pacote 400g,0,0,0,0,0,0,0,0,163,0
Molho 3 em 1 Hellmann's Frasco 370g,0,0,0,0,0,0,0,0,6,0
Molho American Burger Sabores Cepêra Squeeze 190g,0,0,0,0,0,0,0,0,1,0
Molho Barbecue Hemmer Squeeze 330g,0,0,0,0,0,0,0,0,12,0
"Molho Barbecue Sabores Cepêra Squeeze 1,01kg",0,0,0,0,0,0,0,0,2,0
Molho Barbecue Sabores Cepêra Squeeze 400g,0,0,0,0,0,0,0,0,1,0
Molho Barbecue com Mel Sabores Cepêra Squeeze 400g,0,0,0,0,0,0,0,0,1,0
Molho Branco Predilecta Sachê 240g,0,0,0,0,0,0,0,0,2,0
Molho Madeira Predilecta Sachê 340g,0,0,0,0,0,0,0,0,20,0
Molho Yakissoba Predilecta Sachê 300g,0,0,0,0,0,0,0,0,6,0
Molho de Pimenta Chipotle Defumada Sabores Cepêra Squeeze 270ml,0,0,0,0,0,0,0,0,6,0
Molho de Pimenta Knorr Vidro 150g,0,0,0,0,0,0,0,0,4,0
Molho de Pimenta Mexicana Sabores Cepêra Squeeze 270ml,0,0,0,0,0,0,0,0,6,0
Molho de Pimenta Sriracha Sabores Cepêra Squeeze 270ml,0,0,0,0,0,0,0,0,6,0
Molho de Pimenta Sweet Chilli Sabores Cepêra Squeeze 270ml,0,0,0,0,0,0,0,0,6,0
Molho de Pimenta-Vermelha Extraforte Sabores Cepêra Squeeze 270ml,0,0,0,0,0,0,0,0,6,0
Molho de Tomate Bolonhesa Heinz Sachê 340g,0,0,0,0,0,0,0,0,38,0
Molho de Tomate Bolonhesa Pomarola Sachê 300g,0,0,0,0,0,0,0,0,36,0
Molho de Tomate Caseiro Pomarola Sachê 300g,0,0,0,0,0,0,0,0,27,0
Molho de Tomate Clássico Salsaretti Gourmet Vidro 500g,0,0,0,0,0,0,0,0,10,0
Molho de Tomate Ervas Finas Predilecta Sachê 340g,0,0,0,0,0,0,0,0,2822,0
Molho de Tomate Oliva Salsaretti Gourmet Vidro 500g,0,0,0,0,0,0,0,0,10,0
Molho de Tomate Parmegiana Pomarola Sachê 300g,0,0,0,0,0,0,0,0,36,0
Molho de Tomate Passata La Pastina Vidro 680g,0,0,0,0,0,0,0,0,4,0
Molho de Tomate Pizza Predilecta Sachê 340g,0,0,0,0,0,0,0,0,2822,0
Molho de Tomate Tradicional Cepêra Mamma d'Oro Sachê 340g,0,0,0,0,0,0,0,0,100,0
Molho de Tomate Tradicional Pomarola Lata 340g,0,0,0,0,0,0,0,0,72,0
Molho de Tomate Tradicional Predilecta Sachê 340g,0,0,0,0,0,0,0,0,2822,0
Molho de Tomate Tradicional Salsaretti Sachê 340g,0,0,0,0,0,0,0,0,801,0
Molho de Tomate Tradicional Tarantella Lata 340g,0,0,0,0,0,0,0,0,7,0
Molho de Tomate Tradicional Tarantella Sachê 340g,0,0,0,0,0,0,0,0,355,0
Molho de Tomate com Basílico Salsaretti Gourmet Vidro 500g,0,0,0,0,0,0,0,0,10,0
Molho de Tomate com Manjericão Heinz Sachê 340g,0,0,0,0,0,0,0,0,38,0
Molho de Tomate com Manjericão Predilecta Sachê 340g,0,0,0,0,0,0,0,0,2822,0
Molho para Salada Limão Liza Squeeze 234ml,0,0,0,0,0,0,0,0,4,0
Mop Sekito Noviça Zig Zag,0,0,0,0,1,0,0,0,0,0
Mordedor para Bebê Animais Pais & Filhos,0,0,0,0,0,0,0,1,0,0
Mortadela Bologna em Fatias Frimesa 200g,0,0,0,0,0,0,3,0,0,0
Mortadela Defumada Perdigão Ouro 200g,0,0,0,0,0,0,19,0,0,0
Mortadela Defumada Sadia 200g,0,0,0,0,0,0,32,0,0,0
Mortadela com Toucinho Frimesa 500g,0,0,0,0,0,0,5,0,0,0
Mostarda Amarela Americana Hemmer Squeeze 1kg,0,0,0,0,0,0,0,0,28,0
Mostarda Amarela Americana Hemmer Squeeze 200g,0,0,0,0,0,0,0,0,39,0
Mostarda Amarela Heinz Squeeze 255g,0,0,0,0,0,0,0,0,10,0
Mostarda Amarela Sabores Cepêra Squeeze 350g,0,0,0,0,0,0,0,0,1,0
Mostarda Amarela Sabores Cepêra Squeeze 870g,0,0,0,0,0,0,0,0,1,0
Mostarda Amarela Senninha Cepêra Squeeze 200g,0,0,0,0,0,0,0,0,4,0
Mostarda Amarela Tradicional Hellmann's Squeeze 170g,0,0,0,0,0,0,0,0,18,0
Mostarda Dijon Sabores Cepêra Squeeze 190g,0,0,0,0,0,0,0,0,1,0
Mostarda Escura Holandesa Hemmer Squeeze 200g,0,0,0,0,0,0,0,0,39,0
Mostarda Predilecta Squeeze 180g,0,0,0,0,0,0,0,0,35,0
Mostarda Salsaretti Squeeze 350g,0,0,0,0,0,0,0,0,5,0
Mostarda com Mel Gourmet Hemmer Squeeze 200g,0,0,0,0,0,0,0,0,39,0
Mostarda com Mel Sabores Cepêra Squeeze 400g,0,0,0,0,0,0,0,0,1,0
Multi Inseticida Aerossol Ação Total Mortein Pro Frasco 400ml Embalagem Econômica,53,0,0,0,0,0,0,0,0,0
Multi Inseticida Aerossol Odor Suave SBP Frasco 420ml Grátis 150ml,54,0,0,0,0,0,0,0,0,0
Multi Inseticida Aerossol SBP Frasco 450ml Grátis 150ml,200,0,0,0,0,0,0,0,0,0
Multi Inseticida Aerossol Óleo de Citronela SBP Frasco 450ml Grátis 150ml,200,0,0,0,0,0,0,0,0,0
Multi Inseticida Aerossol Óleo de Eucalipto SBP Frasco 450ml Grátis 150ml,200,0,0,0,0,0,0,0,0,0
Multi Inseticida Automático SBP Caixa 250ml,4,0,0,0,0,0,0,0,0,0
Multi Inseticida Automático SBP Frasco 250ml Refil,4,0,0,0,0,0,0,0,0,0
Máscara de Restauração Intensa Dove Nutritive Solutions Ultra Cachos Pote 350g,0,0,0,2,0,0,0,0,0,0
Máscara de Tratamento Pantene Brilho Extremo Pote 270ml,0,0,0,20,0,0,0,0,0,0
Máscara de Tratamento Pantene Cachos Hidra-Vitaminados Pote 270ml,0,0,0,20,0,0,0,0,0,0
Máscara de Tratamento Pantene Hidratação Pote 270ml,0,0,0,20,0,0,0,0,0,0
Máscara de Tratamento Pantene Hidro-Cauterização Pote 270ml,0,0,0,20,0,0,0,0,0,0
Máscara de Tratamento Pantene Liso Extremo Pote 270ml,0,0,0,20,0,0,0,0,0,0
Máscara de Tratamento Pantene Restauração Pote 270ml,0,0,0,20,0,0,0,0,0,0
Máscara de Tratamento Tresemmé Hidratação Profunda Pote 400g,0,0,0,5,0,0,0,0,0,0
Máscara de Tratamento Tresemmé Solar Repair Pote 400g,0,0,0,5,0,0,0,0,0,0
Nata Bate Chantilly Frimesa Pote 300g,0,0,0,0,0,0,9,0,0,0
Neutralizador de Odores 6 em 1 Cheirinho de Talco Air Wick Bom Ar Frasco 360ml Embalagem Econômica,0,0,0,0,66,0,0,0,0,0
Neutralizador de Odores 6 em 1 Flores de Jasmin Air Wick Bom Ar Frasco 360ml Embalagem Econômica,0,0,0,0,66,0,0,0,0,0
Neutralizador de Odores 6 em 1 Lavanda Air Wick Bom Ar Frasco 360ml Embalagem Econômica,0,0,0,0,66,0,0,0,0,0
Nhoque de Batata Mezzani Bandeja 500g,0,0,0,0,0,0,63,0,0,0
Néctar Caju Dafruta Premium Caixa 1l,0,0,266,0,0,0,0,0,0,0
Néctar Misto Goiaba Dafruta Premium Caixa 1l,0,0,266,0,0,0,0,0,0,0
Néctar Misto Manga Dafruta Premium Caixa 1l,0,0,266,0,0,0,0,0,0,0
Néctar Misto Pêssego Dafruta Premium Caixa 1l,0,0,266,0,0,0,0,0,0,0
Néctar Misto Uva Dafruta Premium Caixa 1l,0,0,266,0,0,0,0,0,0,0
Néctar Pêssego Del Valle Lata 290ml,0,0,1,0,0,0,0,0,0,0
Néctar Uva Ápice Garrafa 1l,0,0,7,0,0,0,0,0,0,0
Odorizador Automotivo Acqua Glade Grand Prix Car Pote 70g,26,0,0,0,0,0,0,0,0,0
Odorizador Automotivo Citrus Glade Grand Prix Car Pote 70g,26,0,0,0,0,0,0,0,0,0
Odorizador Automotivo Ocean Proauto Breeze Sensations Blister 5ml,1,0,0,0,0,0,0,0,0,0
Odorizador Automotivo Wonderland Proauto Breeze Sensations Blister 5ml,1,0,0,0,0,0,0,0,0,0
Odorizador de Ambiente Automático Lavanda Freshmatic Max Air Wick Bom Ar Frasco 250ml Refil,0,0,0,0,3,0,0,0,0,0
Odorizador de Ambiente Cheirinho de Talco Click Spray Air Wick Bom Ar Blister 12ml,0,0,0,0,17,0,0,0,0,0
Odorizador de Ambiente Lavanda Air Wick Bom Ar Blister 12ml,0,0,0,0,17,0,0,0,0,0
Odorizador de Ambiente Lavanda Click Spray Air Wick Bom Ar Blister 12ml Cada 2 Unidades Grátis 50% de Desconto no 2° Refil,0,0,0,0,11,0,0,0,0,0
Odorizador de Ambiente Lavanda Click Spray Air Wick Bom Ar Blister 12ml Cada Leve 3 Unidades Pague 2 Unidades,0,0,0,0,25,0,0,0,0,0
Odorizador de Ambiente Lavanda Glade Frasco 360ml Grátis 20% de Desconto,0,0,0,0,26,0,0,0,0,0
Odorizador de Ambiente Lembranças de Infância Glade Frasco 360ml Grátis 20% de Desconto,0,0,0,0,26,0,0,0,0,0
Odorizador de Ambiente em Gel Floral Perfection Glade Pote 70g,0,0,0,0,6,0,0,0,0,0
Odorizador de Ambiente em Gel Toque de Maciez Glade Pote 70g,0,0,0,0,12,0,0,0,0,0
Odorizador de Autos e Ambientes em Gel Carro Novo Proauto Breeze Pote 60g,7,0,0,0,0,0,0,0,0,0
Odorizador de Autos e Ambientes em Gel Talco Proauto Breeze Pote 60g,7,0,0,0,0,0,0,0,0,0
Odorizador de Autos e Ambientes em Gel Toque de Maciez Proauto Breeze Pote 60g,7,0,0,0,0,0,0,0,0,0
Ovinhos de Amendoim Elma Chips Pacote 170g,0,0,0,0,0,0,0,0,5,0
Ovinhos de Amendoim Elma Chips Pacote 80g,0,0,0,0,0,0,0,0,8,0
Pack Biscoito Baunilha Recheio Baunilha Oreo Golden Pacote 144g 4 Unidades,0,0,0,0,0,0,0,0,10,0
Pack Biscoito Chocolate Recheio Baunilha Oreo Pacote 144g 4 Unidades,0,0,0,0,0,0,0,0,68,0
Pack Biscoito Crostini Original Club Social Pacote 80g 4 Unidades,0,0,0,0,0,0,0,0,5,0
Pack Biscoito Crostini Queijo Parmesão e Vegetais Club Social Pacote 80g 4 Unidades,0,0,0,0,0,0,0,0,5,0
Pack Biscoito Crostini Tomate Seco & Salsinha Club Social Pacote 80g 4 Unidades,0,0,0,0,0,0,0,0,5,0
Pack Biscoito Integral Recheio Requeijão Club Social Pacote 106g 4 Unidades,0,0,0,0,0,0,0,0,32,0
Pack Biscoito Integral Tradicional Club Social Pacote 144g 6 Unidades,0,0,0,0,0,0,0,0,83,0
Pack Biscoito Original Club Social Pacote 144g 6 Unidades,0,0,0,0,0,0,0,0,137,0
Pack Biscoito Pizza Club Social Pacote 141g 6 Unidades,0,0,0,0,0,0,0,0,44,0
Pack Biscoito Presunto Club Social Pacote 141g 6 Unidades,0,0,0,0,0,0,0,0,44,0
Pack Biscoito Queijo Club Social Pacote 141g 6 Unidades,0,0,0,0,0,0,0,0,44,0
Pack Cereal em Barra Cookies 'n' Chocolate Hershey's Caixa 66g 3 Unidades,0,0,0,0,0,0,0,0,24,0
Pack Cereal em Barra Cookies 'n' Creme Hershey's Caixa 66g 3 Unidades,0,0,0,0,0,0,0,0,24,0
Pack Creme Dental Clear Mint Colgate Total 12 Caixa 2 Unidades 90g Cada Grátis 50% de Desconto no Segundo Creme Dental,0,0,0,42,0,0,0,0,0,0
Pack Creme Dental Menta Suave Oral-B Pro-Saúde Escudo Anti-Açúcar Caixa 70g Cada Leve 3 Pague 2 Unidades,0,0,0,27,0,0,0,0,0,0
Pack Creme Dental Oral-B 3D White Brilliant Fresh Caixa 70g Cada Leve 3 Pague 2 Unidades,0,0,0,20,0,0,0,0,0,0
Pack Leite Fermentado Desnatado Baunilha Avengers Danone Frasco 450g 6 Unidades,0,0,0,0,0,0,6,0,0,0
Pack Leite Fermentado Desnatado Light Yakult 40 Frasco 480g 6 Unidades,0,0,0,0,0,0,38,0,0,0
Pack Leite Fermentado Desnatado Meu Malvado Favorito 3 Vigor Frasco 450g 6 Unidades,0,0,0,0,0,0,204,0,0,0
Pack Leite Fermentado Desnatado Morango Bob Esponja Elegê Caixa 480g 6 Unidades,0,0,0,0,0,0,235,0,0,0
Pack Leite Fermentado Desnatado Uva Bob Esponja Elegê Caixa 480g 6 Unidades,0,0,0,0,0,0,235,0,0,0
Pack Leite Fermentado Desnatado Yakult 40 Frasco 480g 6 Unidades,0,0,0,0,0,0,38,0,0,0
Pack Leite Fermentado Desnatado Yakult Frasco 480g 6 Unidades,0,0,0,0,0,0,260,0,0,0
Pacottini Gourmet Presunto e Queijo Mezzani  Bandeja 400g,0,0,0,0,0,0,12,0,0,0
Palitinho de Trigo Salgado Elma Chips Stiksy Pacote 48g,0,0,0,0,0,0,0,0,35,0
Palito Roliço Gina Caixa 100 Unidades,0,0,0,0,252,0,0,0,0,0
Palito Roliço Gina Caixa 200 Unidades,0,0,0,0,111,0,0,0,0,0
"Panela Criativa 3,8l Nigro nº 22",2,0,0,0,0,0,0,0,0,0
Panela Criativa 3l Nigro nº 20,2,0,0,0,0,0,0,0,0,0
Panetone Recheio de Goiabada Cremosa Village Caixa 500g,0,0,0,0,0,0,5,0,0,0
Panetone com Frutas Light Village Caixa 400g,0,0,0,0,0,0,1,0,0,0
Panetone com Gotas de Chocolate Recheio Trufado Village Caixa 500g,0,0,0,0,0,0,5,0,0,0
Panetone com Gotas de Chocolate Recheio Trufado Village Caixa 90g,0,0,0,0,0,0,1,0,0,0
Panetone com Gotas de Chocolate Recheio Trufado de Avelã Village Caixa 500g,0,0,0,0,0,0,1,0,0,0
Panetone com Gotas de Chocolate Village Caixa 400g,0,0,0,0,0,0,4,0,0,0
Pano Multiuso Azul Scotch-Brite 58cm x 33cm 5 Unidades,0,0,0,0,5,0,0,0,0,0
Pano Multiuso Esfrega e Seca Scotch-Brite 29cm x 29cm 2 Unidades,0,0,0,0,5,0,0,0,0,0
Pano Multiuso Rosa Scotch-Brite 58cm x 33cm 5 Unidades,0,0,0,0,2,0,0,0,0,0
Pano Multiuso Scotch-Brite 29cm x 29cm 3 Unidades,0,0,0,0,2,0,0,0,0,0
Pano Multiuso Vermelho Esfrebom Alta Absorção 33cm x 55cm 5 Unidades,0,0,0,0,16,0,0,0,0,0
"Pano Reutilizável Scott Duramax 20,1cm x 21,5cm Pacote 58 Unidades",0,0,0,0,40,0,0,0,0,0
Pano para Pia Scotch-Brite 40cm x 38cm 2 Unidades,0,0,0,0,1,0,0,0,0,0
Papel Higiênico Folha Dupla Flor de Lótus e Óleos Essenciais Neve Essências 30m Pacote 12 Unidades,0,0,0,0,2,0,0,0,0,0
Papel Higiênico Folha Dupla Fofinho Absolute 30m Pacote Leve 12 Pague 11 Unidades,0,0,0,0,45,0,0,0,0,0
Papel Higiênico Folha Dupla Neutro Duetto 30m Pacote 12 Unidades Leve Mais Pague Menos,0,0,0,0,662,0,0,0,0,0
Papel Higiênico Folha Dupla Neutro Duetto 30m Pacote 4 Unidades,0,0,0,0,237,0,0,0,0,0
Papel Higiênico Folha Dupla Neutro Duetto 30m Pacote 8 Unidades,0,0,0,0,145,0,0,0,0,0
Papel Higiênico Folha Dupla Neutro Duetto Fit 30m Pacote Leve 16 Pague 15 Unidades,0,0,0,0,58,0,0,0,0,0
Papel Higiênico Folha Dupla Neutro Duetto Velvet 30m Pacote 12 Unidades Leve Mais Pague Menos,0,0,0,0,662,0,0,0,0,0
Papel Higiênico Folha Dupla Neutro Duetto Velvet 30m Pacote 4 Unidades,0,0,0,0,237,0,0,0,0,0
Papel Higiênico Folha Dupla Neutro Fofinho 30m Pacote Leve 12 Pague 11 Unidades,0,0,0,0,432,0,0,0,0,0
Papel Higiênico Folha Dupla Neutro Neve Toque da Seda 30m Pacote 4 Unidades,0,0,0,0,75,0,0,0,0,0
Papel Higiênico Folha Dupla Neutro Neve Toque da Seda 30m Pacote Leve 12 Pague 11 Unidades,0,0,0,0,316,0,0,0,0,0
Papel Higiênico Folha Dupla Neutro Neve Toque da Seda 30m Pacote Leve 16 Pague 15 Unidades,0,0,0,0,45,0,0,0,0,0
Papel Higiênico Folha Dupla Perfumado Duetto 30m Pacote 4 Unidades,0,0,0,0,237,0,0,0,0,0
Papel Higiênico Folha Dupla Perfumado Duetto 30m Pacote 8 Unidades,0,0,0,0,145,0,0,0,0,0
Papel Higiênico Folha Simples Neutro Paloma 30m Pacote 4 Unidades,0,0,0,0,106,0,0,0,0,0
Papel Higiênico Folha Simples Neutro Paloma 30m Pacote 8 Unidades,0,0,0,0,180,0,0,0,0,0
Papel Higiênico Folha Simples Neutro Paloma 30m Pacote Leve 16 Pague 15 Unidades,0,0,0,0,53,0,0,0,0,0
Papel Higiênico Folha Simples Neutro Paloma 60m Pacote 12 Unidades Leve Mais Pague Menos,0,0,0,0,101,0,0,0,0,0
Papel Higiênico Folha Simples Neutro Paloma 60m Pacote Leve 16 Pague 15 Unidades,0,0,0,0,53,0,0,0,0,0
Papel Higiênico Folha Simples Perfumado Paloma 30m Pacote 4 Unidades,0,0,0,0,106,0,0,0,0,0
Papel Higiênico Folha Simples Perfumado Paloma 30m Pacote 8 Unidades,0,0,0,0,180,0,0,0,0,0
Papel Higiênico Folha Tripla Neutro Neve Supreme 20m Pacote 4 Unidades,0,0,0,0,9,0,0,0,0,0
Papel Higiênico Folha Tripla Neutro Neve Supreme 20m Pacote Leve 12 Pague 11 Unidades,0,0,0,0,30,0,0,0,0,0
Papel Higiênico Folha Tripla Neutro Neve Supreme 20m Pacote Leve 16 Pague 15 Unidades,0,0,0,0,27,0,0,0,0,0
Passata de Tomate Rústica Sacciali Vidro 520g,0,0,0,0,0,0,0,0,1,0
Pastel Congelado Carne Mezzani Caixa 250g 40 Unidades,0,0,0,0,0,0,34,0,0,0
Pastel Congelado Queijo Mezzani Caixa 250g 40 Unidades,0,0,0,0,0,0,34,0,0,0
Pastilha de Chocolate ao Leite Disqueti Sachê 150g,0,0,0,0,0,0,0,0,23,0
Patê de Atum Gomes da Costa Pote 150g,0,0,0,0,0,0,0,0,4,0
Patê de Atum com Azeitonas Gomes da Costa Pote 150g,0,0,0,0,0,0,0,0,4,0
Patê para Cães Adultos Carne Pedigree Vital Pro Lata 280g,5,0,0,0,0,0,0,0,0,0
Patê para Cães Adultos Frango Pedigree Vital Pro Lata 280g,5,0,0,0,0,0,0,0,0,0
Patê para Cães Filhotes Carne e Frango Pedigree Vital Pro Lata 280g,5,0,0,0,0,0,0,0,0,0
