,id,type,gender,sexo,pessoa,idade
5300,13211.0,F,M,2,0,15
5303,13214.0,F,M,2,0,64
5304,13215.0,F,F,1,0,47
5305,13216.0,F,M,2,0,35
5306,13217.0,F,F,1,0,39
5307,13218.0,F,M,2,0,50
5308,13219.0,F,M,2,0,43
5309,13220.0,F,F,1,0,15
5310,13221.0,F,F,1,0,15
5311,13222.0,F,F,1,0,40
5312,13223.0,F,M,2,0,52
5313,13224.0,F,M,2,0,15
5314,13225.0,F,F,1,0,46
5315,13226.0,F,F,1,0,15
5316,13227.0,F,F,1,0,15
5317,13228.0,F,M,2,0,46
5318,13229.0,F,M,2,0,33
5319,13230.0,F,F,1,0,15
5320,13231.0,F,M,2,0,51
5322,13233.0,F,M,2,0,15
5324,13235.0,F,M,2,0,49
5326,13237.0,F,M,2,0,15
5327,13238.0,F,M,2,0,15
5328,13239.0,F,F,1,0,48
5330,13241.0,F,M,2,0,15
5331,13242.0,F,F,1,0,15
5332,13243.0,F,M,2,0,50
5333,13244.0,F,F,1,0,71
5334,13245.0,F,F,1,0,38
5335,13246.0,F,F,1,0,60
5336,13247.0,F,M,2,0,48
5337,13248.0,F,M,2,0,15
5338,13249.0,F,F,1,0,15
5339,13250.0,F,M,2,0,50
5343,13254.0,F,F,1,0,75
5346,13257.0,F,F,1,0,51
5347,13258.0,F,F,1,0,15
5348,13259.0,F,M,2,0,15
5349,13260.0,F,M,2,0,55
5350,13261.0,F,M,2,0,31
5351,13262.0,F,M,2,0,59
5352,13263.0,F,F,1,0,46
5353,13264.0,F,M,2,0,15
5354,13265.0,F,M,2,0,15
5355,13266.0,F,M,2,0,15
5357,13268.0,F,M,2,0,43
5358,13269.0,F,M,2,0,39
5359,13270.0,F,M,2,0,33
5360,13271.0,F,M,2,0,40
5361,13272.0,F,F,1,0,36
5362,13273.0,F,M,2,0,40
5363,13274.0,F,M,2,0,15
5364,13275.0,F,M,2,0,33
5365,13276.0,F,M,2,0,31
5366,13277.0,F,M,2,0,33
5368,13279.0,F,M,2,0,45
5369,13280.0,F,M,2,0,48
5370,13281.0,F,M,2,0,35
5371,13282.0,F,M,2,0,15
5372,13283.0,F,M,2,0,43
5373,13284.0,F,F,1,0,46
5374,13285.0,F,F,1,0,15
5375,13286.0,F,F,1,0,46
5376,13287.0,F,M,2,0,49
5377,13288.0,F,M,2,0,38
5378,13289.0,F,M,2,0,57
5380,13291.0,F,F,1,0,15
5381,13292.0,F,F,1,0,42
5382,13293.0,F,M,2,0,53
5383,13294.0,F,F,1,0,42
5384,13295.0,F,F,1,0,46
5385,13296.0,F,M,2,0,41
5386,13297.0,F,F,1,0,38
5387,13298.0,F,F,1,0,59
5388,13299.0,F,F,1,0,15
5390,13301.0,F,F,1,0,47
5393,13304.0,F,F,1,0,47
5394,13305.0,F,M,2,0,15
5395,13306.0,F,M,2,0,30
5396,13307.0,F,M,2,0,15
5397,13308.0,F,M,2,0,45
5398,13309.0,F,F,1,0,38
5399,13310.0,F,M,2,0,15
5400,13311.0,F,M,2,0,32
5402,13313.0,F,F,1,0,42
5403,13314.0,F,M,2,0,27
5404,13315.0,F,M,2,0,25
5405,13316.0,F,F,1,0,45
5406,13317.0,F,M,2,0,44
5408,13319.0,F,M,2,0,19
5409,13320.0,F,M,2,0,48
5410,13321.0,F,F,1,0,34
5411,13322.0,F,F,1,0,49
5412,13323.0,F,M,2,0,45
5416,13327.0,F,F,1,0,43
5417,13328.0,F,F,1,0,50
5418,13329.0,F,F,1,0,50
5419,13330.0,F,M,2,0,36
5420,13331.0,F,M,2,0,15
5421,13332.0,F,F,1,0,32
5422,13333.0,F,F,1,0,15
5425,13336.0,F,F,1,0,49
5428,13339.0,F,F,1,0,46
5429,13340.0,F,F,1,0,44
5431,13342.0,F,F,1,0,40
5432,13343.0,F,F,1,0,15
5433,13344.0,F,F,1,0,15
5434,13345.0,F,M,2,0,38
5435,13346.0,F,M,2,0,15
5436,13347.0,F,M,2,0,67
5437,13348.0,F,M,2,0,42
5439,13350.0,F,F,1,0,55
5440,13351.0,F,M,2,0,47
5442,13353.0,F,F,1,0,32
5443,13354.0,F,F,1,0,37
5444,13355.0,F,M,2,0,38
5445,13356.0,F,M,2,0,53
5447,13358.0,F,F,1,0,32
5448,13359.0,F,F,1,0,40
5450,13361.0,F,M,2,0,42
5451,13362.0,F,F,1,0,40
5452,13363.0,F,F,1,0,15
5453,13364.0,F,M,2,0,15
5454,13365.0,F,M,2,0,15
5456,13367.0,F,F,1,0,15
5457,13368.0,F,F,1,0,40
5458,13369.0,F,M,2,0,41
5459,13370.0,F,F,1,0,35
5460,13371.0,F,M,2,0,43
5463,13374.0,F,M,2,0,49
5464,13375.0,F,M,2,0,30
5465,13376.0,F,F,1,0,47
5466,13377.0,F,F,1,0,15
5468,13379.0,F,F,1,0,15
5469,13380.0,F,M,2,0,37
5470,13381.0,F,M,2,0,43
5471,13382.0,F,M,2,0,15
5472,13383.0,F,F,1,0,60
5473,13384.0,F,M,2,0,43
5474,13385.0,F,F,1,0,30
5475,13386.0,F,M,2,0,46
5476,13387.0,F,F,1,0,48
5477,13388.0,F,F,1,0,42
5478,13389.0,F,M,2,0,44
5479,13390.0,F,M,2,0,52
5480,13391.0,F,F,1,0,15
5481,13392.0,F,M,2,0,30
5482,13393.0,F,M,2,0,15
5483,13394.0,F,M,2,0,31
5484,13395.0,F,F,1,0,15
5485,13396.0,F,M,2,0,46
5486,13397.0,F,F,1,0,15
5488,13399.0,F,F,1,0,39
5489,13400.0,F,M,2,0,37
5490,13401.0,F,F,1,0,15
5491,13402.0,F,F,1,0,32
5492,13403.0,F,F,1,0,25
5493,13404.0,F,M,2,0,52
5494,13405.0,F,F,1,0,27
5496,13407.0,F,F,1,0,51
5497,13408.0,F,F,1,0,37
5498,13409.0,F,F,1,0,47
5499,13410.0,F,F,1,0,15
5500,13411.0,F,M,2,0,33
5501,13412.0,F,F,1,0,38
5502,13413.0,F,M,2,0,36
5503,13414.0,F,F,1,0,34
5504,13415.0,F,M,2,0,67
5505,13416.0,F,F,1,0,54
5506,13417.0,F,F,1,0,45
5508,13419.0,F,M,2,0,44
5509,13420.0,F,M,2,0,15
5510,13421.0,F,F,1,0,30
5511,13422.0,F,M,2,0,15
5512,13423.0,F,M,2,0,28
5513,13424.0,F,M,2,0,44
5514,13425.0,F,M,2,0,37
5515,13426.0,F,M,2,0,34
5517,13428.0,F,M,2,0,43
5518,13429.0,F,M,2,0,15
5520,13431.0,F,M,2,0,43
5522,13433.0,F,M,2,0,35
5523,13434.0,F,M,2,0,41
5524,13435.0,F,M,2,0,47
5525,13436.0,F,M,2,0,15
5526,13437.0,F,F,1,0,50
5527,13438.0,F,F,1,0,42
5528,13439.0,F,F,1,0,15
5530,13441.0,F,M,2,0,46
5531,13442.0,F,M,2,0,53
5532,13443.0,F,F,1,0,40
5533,13444.0,F,F,1,0,40
5534,13445.0,F,F,1,0,29
5535,13446.0,F,M,2,0,38
5536,13447.0,F,F,1,0,48
5538,13449.0,F,M,2,0,54
5539,13450.0,F,M,2,0,44
5540,13451.0,F,M,2,0,15
5541,13452.0,F,F,1,0,43
5542,13453.0,F,M,2,0,15
5543,13454.0,F,M,2,0,47
5544,13455.0,F,M,2,0,15
5545,13456.0,F,M,2,0,15
5546,13457.0,F,M,2,0,25
5547,13458.0,F,M,2,0,68
5549,13460.0,F,F,1,0,46
5550,13461.0,F,F,1,0,41
5551,13462.0,F,F,1,0,15
5552,13463.0,F,M,2,0,32
5553,13464.0,F,M,2,0,15
5554,13465.0,F,F,1,0,48
5555,13466.0,F,M,2,0,15
5556,13467.0,F,F,1,0,37
5558,13469.0,F,M,2,0,35
5559,13470.0,F,M,2,0,49
5560,13471.0,F,F,1,0,15
5562,13473.0,F,M,2,0,43
5563,13474.0,F,F,1,0,49
5564,13475.0,F,F,1,0,41
5565,13476.0,F,F,1,0,50
5566,13477.0,F,F,1,0,46
5567,13478.0,F,F,1,0,47
5568,13479.0,F,F,1,0,15
5569,13480.0,F,F,1,0,48
5570,13481.0,F,M,2,0,46
5571,13482.0,F,F,1,0,59
5572,13483.0,F,M,2,0,37
5574,13485.0,F,M,2,0,50
5575,13486.0,F,M,2,0,25
5576,13487.0,F,M,2,0,37
5577,13488.0,F,M,2,0,49
5578,13489.0,F,F,1,0,27
5579,13490.0,F,F,1,0,60
5580,13491.0,F,F,1,0,34
5581,13492.0,F,F,1,0,43
5582,13493.0,F,F,1,0,66
5583,13494.0,F,M,2,0,40
5584,13495.0,F,F,1,0,32
5585,13496.0,F,M,2,0,41
5586,13497.0,F,M,2,0,53
5587,13498.0,F,M,2,0,54
5588,13499.0,F,M,2,0,38
5589,13500.0,F,M,2,0,15
5590,13501.0,F,F,1,0,15
5591,13502.0,F,F,1,0,44
5592,13503.0,F,M,2,0,67
5593,13504.0,F,M,2,0,56
5594,13505.0,F,M,2,0,30
5595,13506.0,F,F,1,0,65
5596,13507.0,F,M,2,0,65
5599,13510.0,F,M,2,0,49
5600,13511.0,F,M,2,0,70
5601,13512.0,F,M,2,0,43
5603,13514.0,F,M,2,0,58
5604,13515.0,F,M,2,0,46
5606,13517.0,F,M,2,0,26
5607,13518.0,F,M,2,0,38
5608,13519.0,F,M,2,0,34
5609,13520.0,F,M,2,0,45
5610,13521.0,F,M,2,0,31
5612,13523.0,F,M,2,0,37
5613,13524.0,F,F,1,0,50
5614,13525.0,F,M,2,0,29
5615,13526.0,F,F,1,0,15
5616,13527.0,F,F,1,0,15
5623,13534.0,F,M,2,0,28
5624,13535.0,F,M,2,0,15
5625,13536.0,F,M,2,0,15
5626,13537.0,F,M,2,0,40
5627,13538.0,F,M,2,0,40
5628,13539.0,F,M,2,0,51
5630,13541.0,J,E,0,1,47
5632,13543.0,F,M,2,0,15
5633,13544.0,F,M,2,0,36
5634,13545.0,F,M,2,0,57
5635,13546.0,F,F,1,0,15
5636,13547.0,F,M,2,0,35
5637,13548.0,F,F,1,0,43
5639,13550.0,F,M,2,0,46
5640,13551.0,F,M,2,0,31
5641,13552.0,F,M,2,0,59
5644,13555.0,F,M,2,0,41
5645,13556.0,F,F,1,0,41
5646,13557.0,F,F,1,0,34
5647,13558.0,F,M,2,0,15
5648,13559.0,F,F,1,0,57
5649,13560.0,F,M,2,0,44
5651,13562.0,F,M,2,0,40
5652,13563.0,F,M,2,0,15
5653,13564.0,F,M,2,0,44
5654,13565.0,F,F,1,0,39
5655,13566.0,F,F,1,0,48
5656,13567.0,F,M,2,0,28
5657,13568.0,F,F,1,0,40
5658,13569.0,F,M,2,0,61
5659,13570.0,F,M,2,0,40
5660,13571.0,F,F,1,0,58
5661,13572.0,F,F,1,0,45
5662,13573.0,F,M,2,0,40
5664,13575.0,F,F,1,0,43
5665,13576.0,F,F,1,0,15
5666,13577.0,F,F,1,0,43
5667,13578.0,F,F,1,0,37
5668,13579.0,F,M,2,0,68
5669,13580.0,F,F,1,0,15
5671,13582.0,F,F,1,0,42
5673,13584.0,F,M,2,0,75
5674,13585.0,F,M,2,0,31
5675,13586.0,F,F,1,0,42
5676,13587.0,F,M,2,0,15
5677,13588.0,F,M,2,0,49
5678,13589.0,F,M,2,0,47
5681,13592.0,F,F,1,0,42
5682,13593.0,F,M,2,0,15
5683,13594.0,F,F,1,0,48
5684,13595.0,F,F,1,0,32
5685,13596.0,F,M,2,0,15
5686,13597.0,F,F,1,0,44
5687,13598.0,F,F,1,0,40
5688,13599.0,F,F,1,0,46
5690,13601.0,F,M,2,0,37
5691,13602.0,F,F,1,0,15
5692,13603.0,F,F,1,0,15
5693,13604.0,F,M,2,0,31
5694,13605.0,F,F,1,0,68
5695,13606.0,F,M,2,0,42
5697,13608.0,F,F,1,0,46
5699,13610.0,F,M,2,0,57
5700,13611.0,F,F,1,0,15
5702,13613.0,F,F,1,0,56
5703,13614.0,F,M,2,0,28
5705,13616.0,F,F,1,0,49
5706,13617.0,F,M,2,0,52
5707,13618.0,F,M,2,0,29
5708,13619.0,F,M,2,0,30
5710,13621.0,F,M,2,0,15
5711,13622.0,F,F,1,0,15
5712,13623.0,F,F,1,0,15
5713,13624.0,F,M,2,0,15
5714,13625.0,F,F,1,0,15
5716,13627.0,F,M,2,0,40
5717,13628.0,F,F,1,0,15
5718,13629.0,F,M,2,0,42
5719,13630.0,F,M,2,0,33
5720,13631.0,F,F,1,0,33
5722,13633.0,F,F,1,0,48
5723,13634.0,F,M,2,0,15
5724,13635.0,F,M,2,0,15
5725,13636.0,F,M,2,0,31
5726,13637.0,F,M,2,0,15
5727,13638.0,F,M,2,0,50
5728,13639.0,F,F,1,0,41
5729,13640.0,F,M,2,0,15
5733,13644.0,J,E,0,1,15
5734,13645.0,F,M,2,0,15
5735,13646.0,J,E,0,1,19
5736,13647.0,F,F,1,0,20
5737,13648.0,F,M,2,0,43
5738,13649.0,F,F,1,0,20
5739,13650.0,F,M,2,0,15
5740,13651.0,F,M,2,0,39
5742,13653.0,F,F,1,0,29
5744,13655.0,F,M,2,0,36
5745,13656.0,F,F,1,0,31
5746,13657.0,F,M,2,0,29
5747,13658.0,F,M,2,0,31
5748,13659.0,F,F,1,0,40
5749,13660.0,F,M,2,0,33
5750,13661.0,F,M,2,0,40
5751,13662.0,F,F,1,0,39
5752,13663.0,F,M,2,0,15
5754,13665.0,F,E,0,0,15
5755,13666.0,F,M,2,0,25
5756,13667.0,F,M,2,0,15
5758,13669.0,F,F,1,0,15
5759,13670.0,F,M,2,0,27
5761,13672.0,F,M,2,0,38
5762,13673.0,F,M,2,0,49
5763,13674.0,F,M,2,0,29
5764,13675.0,F,F,1,0,32
5765,13676.0,F,F,1,0,44
5766,13677.0,F,F,1,0,15
5767,13678.0,F,F,1,0,48
5768,13679.0,F,M,2,0,15
5769,13680.0,F,F,1,0,31
5770,13681.0,F,F,1,0,46
5771,13682.0,F,F,1,0,38
5772,13683.0,F,F,1,0,15
5773,13684.0,F,M,2,0,45
5774,13685.0,F,M,2,0,43
5775,13686.0,F,F,1,0,15
5777,13688.0,F,M,2,0,45
5778,13689.0,F,M,2,0,36
5779,13690.0,F,F,1,0,45
5780,13691.0,F,F,1,0,15
5781,13692.0,F,M,2,0,43
5782,13693.0,F,M,2,0,33
5783,13694.0,F,F,1,0,38
5784,13695.0,F,F,1,0,15
5785,13696.0,F,M,2,0,41
5786,13697.0,F,F,1,0,36
5787,13698.0,F,M,2,0,35
5788,13699.0,F,F,1,0,71
5789,13700.0,F,M,2,0,49
5790,13701.0,F,M,2,0,15
5791,13702.0,F,F,1,0,43
5792,13703.0,F,E,0,0,50
5793,13704.0,F,F,1,0,44
5794,13705.0,F,F,1,0,46
5795,13706.0,F,M,2,0,40
5796,13707.0,F,M,2,0,60
5797,13708.0,F,M,2,0,57
5798,13709.0,F,F,1,0,15
5799,13710.0,F,M,2,0,15
5801,13712.0,F,M,2,0,57
5802,13713.0,F,F,1,0,44
5803,13714.0,F,M,2,0,33
5804,13715.0,F,F,1,0,49
5805,13716.0,F,F,1,0,15
5806,13717.0,F,F,1,0,35
5807,13718.0,F,F,1,0,57
5808,13719.0,F,M,2,0,15
5809,13720.0,F,M,2,0,37
5810,13721.0,F,F,1,0,41
5811,13722.0,F,F,1,0,49
5812,13723.0,F,M,2,0,64
5813,13724.0,F,F,1,0,38
5814,13725.0,F,F,1,0,42
5815,13726.0,F,F,1,0,34
5816,13727.0,F,M,2,0,44
5817,13728.0,F,M,2,0,46
5819,13730.0,F,M,2,0,38
5824,13735.0,F,F,1,0,33
5825,13736.0,F,F,1,0,45
5826,13737.0,F,F,1,0,50
5827,13738.0,F,F,1,0,15
5828,13739.0,F,M,2,0,15
5830,13741.0,F,F,1,0,26
5831,13742.0,F,M,2,0,15
5833,13744.0,F,M,2,0,15
5835,13746.0,F,M,2,0,47
5836,13747.0,F,M,2,0,57
5837,13748.0,F,M,2,0,60
5840,13751.0,F,M,2,0,67
5841,13752.0,F,M,2,0,31
5842,13753.0,F,M,2,0,54
5843,13754.0,F,M,2,0,35
5844,13755.0,F,M,2,0,15
5845,13756.0,F,F,1,0,29
5846,13757.0,F,M,2,0,37
5850,13761.0,F,M,2,0,15
5851,13762.0,F,M,2,0,52
5852,13763.0,F,M,2,0,47
5855,13766.0,F,F,1,0,43
5856,13767.0,F,M,2,0,70
5857,13768.0,F,M,2,0,15
5858,13769.0,F,F,1,0,15
5859,13770.0,F,M,2,0,42
5860,13771.0,F,F,1,0,62
5862,13773.0,F,M,2,0,26
5863,13774.0,F,M,2,0,44
5864,13775.0,F,F,1,0,41
5865,13776.0,F,M,2,0,42
5866,13777.0,F,M,2,0,51
5867,13778.0,F,M,2,0,48
5868,13779.0,F,M,2,0,60
5869,13780.0,F,F,1,0,41
5870,13781.0,F,F,1,0,33
5871,13782.0,F,F,1,0,37
5872,13783.0,F,F,1,0,46
5873,13784.0,F,F,1,0,55
5874,13785.0,F,F,1,0,49
5875,13786.0,F,F,1,0,70
5876,13787.0,F,F,1,0,66
5877,13788.0,F,M,2,0,46
5878,13789.0,F,M,2,0,40
5879,13790.0,F,M,2,0,31
5880,13791.0,F,F,1,0,30
5881,13792.0,F,F,1,0,61
5882,13793.0,F,M,2,0,53
5883,13794.0,F,M,2,0,15
5885,13796.0,F,M,2,0,43
5886,13797.0,F,M,2,0,45
5887,13798.0,F,M,2,0,40
5888,13799.0,J,E,0,1,15
5889,13800.0,F,M,2,0,26
5890,13801.0,F,M,2,0,35
5891,13802.0,F,M,2,0,65
5892,13803.0,F,M,2,0,43
5893,13804.0,J,E,0,1,41
5894,13805.0,F,M,2,0,42
5896,13807.0,F,M,2,0,54
5898,13809.0,F,M,2,0,53
5899,13810.0,F,M,2,0,46
5900,13811.0,F,M,2,0,49
5901,13812.0,F,F,1,0,29
5902,13813.0,F,F,1,0,48
5903,13814.0,F,M,2,0,38
5904,13815.0,F,M,2,0,25
5905,13816.0,F,F,1,0,41
5906,13817.0,F,F,1,0,56
5907,13818.0,F,F,1,0,52
5908,13819.0,F,M,2,0,34
5909,13820.0,F,F,1,0,53
5911,13822.0,F,F,1,0,37
5912,13823.0,F,F,1,0,75
5914,13825.0,F,F,1,0,47
5916,13827.0,F,F,1,0,70
5917,13828.0,F,M,2,0,37
5918,13829.0,F,F,1,0,32
5919,13830.0,F,M,2,0,46
5920,13831.0,F,M,2,0,58
5921,13832.0,F,F,1,0,35
5922,13833.0,F,M,2,0,57
5923,13834.0,F,F,1,0,39
5925,13836.0,F,F,1,0,15
5926,13837.0,F,M,2,0,52
5928,13839.0,F,M,2,0,35
5929,13840.0,F,M,2,0,34
5930,13841.0,F,M,2,0,40
5931,13842.0,F,F,1,0,59
5932,13843.0,F,M,2,0,59
5933,13844.0,F,M,2,0,26
5934,13845.0,F,M,2,0,60
5935,13846.0,F,F,1,0,46
5936,13847.0,F,M,2,0,66
5937,13848.0,F,F,1,0,46
5938,13849.0,F,F,1,0,33
5939,13850.0,F,F,1,0,45
5940,13851.0,F,F,1,0,43
5941,13852.0,J,E,0,1,15
5942,13853.0,F,F,1,0,59
5944,13855.0,F,M,2,0,50
5945,13856.0,F,F,1,0,39
5946,13857.0,F,M,2,0,43
5947,13858.0,F,F,1,0,43
5948,13859.0,F,F,1,0,56
5949,13860.0,F,M,2,0,30
5951,13862.0,F,M,2,0,38
5952,13863.0,F,M,2,0,47
5953,13864.0,F,F,1,0,15
5954,13865.0,F,M,2,0,47
5955,13866.0,F,M,2,0,52
5956,13867.0,F,M,2,0,37
5957,13868.0,F,F,1,0,44
5958,13869.0,F,F,1,0,23
5959,13870.0,F,M,2,0,39
5961,13872.0,F,F,1,0,42
5963,13874.0,F,M,2,0,52
5964,13875.0,F,F,1,0,58
5965,13876.0,F,M,2,0,33
5966,13877.0,F,M,2,0,47
5968,13879.0,F,M,2,0,45
5969,13880.0,F,F,1,0,47
5970,13881.0,F,F,1,0,26
5971,13882.0,F,M,2,0,48
5972,13883.0,F,F,1,0,72
5973,13884.0,F,M,2,0,29
5974,13885.0,F,F,1,0,58
5975,13886.0,F,M,2,0,47
5976,13887.0,F,F,1,0,38
5977,13888.0,F,M,2,0,61
5978,13889.0,F,F,1,0,45
5980,13891.0,F,M,2,0,36
5981,13892.0,F,F,1,0,56
5982,13893.0,F,M,2,0,26
5983,13894.0,F,F,1,0,63
5984,13895.0,F,M,2,0,43
5985,13896.0,F,F,1,0,37
5986,13897.0,F,F,1,0,75
5987,13898.0,F,M,2,0,40
5988,13899.0,F,M,2,0,59
5989,13900.0,F,F,1,0,46
5990,13901.0,F,F,1,0,47
5991,13902.0,F,F,1,0,15
5992,13903.0,F,M,2,0,47
5994,13905.0,F,M,2,0,15
5995,13906.0,F,M,2,0,49
5996,13907.0,F,F,1,0,54
5997,13908.0,F,M,2,0,41
5998,13909.0,F,F,1,0,39
5999,13910.0,F,M,2,0,42
6000,13911.0,F,M,2,0,38
6001,13912.0,F,F,1,0,39
6002,13913.0,F,M,2,0,59
6003,13914.0,F,M,2,0,75
6004,13915.0,F,F,1,0,47
6005,13916.0,F,F,1,0,30
6006,13917.0,F,M,2,0,41
6007,13918.0,F,F,1,0,53
6008,13919.0,F,M,2,0,37
6009,13920.0,F,F,1,0,57
6010,13921.0,F,M,2,0,29
6011,13922.0,F,M,2,0,32
6012,13923.0,F,F,1,0,62
6013,13924.0,F,F,1,0,42
6014,13925.0,F,F,1,0,38
6015,13926.0,F,M,2,0,59
6016,13927.0,F,M,2,0,45
6017,13928.0,F,F,1,0,55
6018,13929.0,F,M,2,0,40
6019,13930.0,F,F,1,0,55
6020,13931.0,F,M,2,0,39
6021,13932.0,F,F,1,0,70
6023,13934.0,F,M,2,0,29
6024,13935.0,F,F,1,0,33
6025,13936.0,F,F,1,0,39
6028,13939.0,F,F,1,0,39
6029,13940.0,F,M,2,0,52
6030,13941.0,F,M,2,0,49
6031,13942.0,F,M,2,0,57
6032,13943.0,F,F,1,0,69
6033,13944.0,F,F,1,0,41
6034,13945.0,F,F,1,0,30
6035,13946.0,F,F,1,0,37
6037,13948.0,F,M,2,0,43
6038,13949.0,F,M,2,0,48
6039,13950.0,F,M,2,0,75
6041,13952.0,F,M,2,0,28
6043,13954.0,F,F,1,0,15
6044,13955.0,F,F,1,0,56
6045,13956.0,F,M,2,0,28
6047,13958.0,F,F,1,0,34
6049,13960.0,F,F,1,0,58
6051,13962.0,F,M,2,0,52
6052,13963.0,F,F,1,0,57
6053,13964.0,F,F,1,0,46
6054,13965.0,F,F,1,0,37
6055,13966.0,F,F,1,0,72
6056,13967.0,F,M,2,0,38
6057,13968.0,F,F,1,0,55
6058,13969.0,F,F,1,0,27
6059,13970.0,F,F,1,0,58
6060,13971.0,F,M,2,0,50
6061,13972.0,F,M,2,0,59
6062,13973.0,F,F,1,0,41
6063,13974.0,F,F,1,0,69
6065,13976.0,F,F,1,0,31
6066,13977.0,J,E,0,1,62
6067,13978.0,F,M,2,0,37
6068,13979.0,F,M,2,0,49
6070,13981.0,F,F,1,0,49
6071,13982.0,F,F,1,0,15
6072,13983.0,F,M,2,0,42
6073,13984.0,F,M,2,0,15
6074,13985.0,F,F,1,0,50
6075,13986.0,J,E,0,1,15
6076,13987.0,F,M,2,0,43
6077,13988.0,F,F,1,0,26
6078,13989.0,F,F,1,0,15
6079,13990.0,F,F,1,0,33
6080,13991.0,F,M,2,0,24
6081,13992.0,F,M,2,0,47
6082,13993.0,F,M,2,0,36
6083,13994.0,F,F,1,0,52
6084,13995.0,F,F,1,0,34
6085,13996.0,J,E,0,1,15
6086,13997.0,F,M,2,0,22
6088,13999.0,F,F,1,0,74
6089,14000.0,F,F,1,0,62
6090,14001.0,F,M,2,0,36
6091,14002.0,F,F,1,0,36
6093,14004.0,F,M,2,0,56
6094,14005.0,F,M,2,0,55
6095,14006.0,F,M,2,0,54
6096,14007.0,F,F,1,0,57
6097,14008.0,F,M,2,0,33
6099,14010.0,F,M,2,0,15
6100,14011.0,J,E,0,1,31
6101,14012.0,F,M,2,0,30
6102,14013.0,F,F,1,0,15
6104,14015.0,F,M,2,0,69
6105,14016.0,F,F,1,0,38
6106,14017.0,F,F,1,0,49
6107,14018.0,F,F,1,0,48
6108,14019.0,F,M,2,0,67
6109,14020.0,F,M,2,0,50
6110,14021.0,F,M,2,0,41
6111,14022.0,F,F,1,0,73
6112,14023.0,F,M,2,0,36
6113,14024.0,F,M,2,0,75
6115,14026.0,F,M,2,0,43
6116,14027.0,F,M,2,0,35
6118,14029.0,F,F,1,0,37
6119,14030.0,F,M,2,0,26
6120,14031.0,F,M,2,0,75
6121,14032.0,F,M,2,0,41
6123,14034.0,F,M,2,0,59
6124,14035.0,F,M,2,0,42
6125,14036.0,F,F,1,0,43
6126,14037.0,F,F,1,0,61
6128,14039.0,F,M,2,0,40
6129,14040.0,F,M,2,0,43
6130,14041.0,F,M,2,0,27
6131,14042.0,F,M,2,0,15
6132,14043.0,F,F,1,0,48
6133,14044.0,F,F,1,0,45
6134,14045.0,F,M,2,0,15
6135,14046.0,F,F,1,0,15
6136,14047.0,F,F,1,0,15
6137,14048.0,F,F,1,0,33
6138,14049.0,F,M,2,0,58
6139,14050.0,F,F,1,0,48
6140,14051.0,F,F,1,0,15
6141,14052.0,F,M,2,0,15
6142,14053.0,F,M,2,0,30
6143,14054.0,F,M,2,0,46
6144,14055.0,F,F,1,0,32
6146,14057.0,F,M,2,0,42
6147,14058.0,F,F,1,0,42
6148,14059.0,F,M,2,0,38
6149,14060.0,F,F,1,0,33
6150,14061.0,F,F,1,0,42
6152,14063.0,F,F,1,0,41
6153,14064.0,F,F,1,0,37
6154,14065.0,F,M,2,0,20
6155,14066.0,F,M,2,0,55
6156,14067.0,F,M,2,0,49
6158,14069.0,F,F,1,0,56
6159,14070.0,F,M,2,0,51
6161,14072.0,F,M,2,0,49
6162,14073.0,F,M,2,0,48
6163,14074.0,F,F,1,0,50
6164,14075.0,F,M,2,0,42
6165,14076.0,F,M,2,0,38
6168,14079.0,F,M,2,0,43
6169,14080.0,F,M,2,0,61
6170,14081.0,F,M,2,0,56
6171,14082.0,F,F,1,0,47
6172,14083.0,F,M,2,0,31
6173,14084.0,F,F,1,0,15
6174,14085.0,F,M,2,0,49
6175,14086.0,F,M,2,0,75
6177,14088.0,F,F,1,0,49
6178,14089.0,F,M,2,0,29
6179,14090.0,F,F,1,0,15
6180,14091.0,F,F,1,0,37
6182,14093.0,F,M,2,0,42
6183,14094.0,F,M,2,0,46
6184,14095.0,F,F,1,0,33
6185,14096.0,F,M,2,0,50
6187,14098.0,F,F,1,0,44
6188,14099.0,F,F,1,0,44
6189,14100.0,F,M,2,0,41
6190,14101.0,F,M,2,0,52
6191,14102.0,F,M,2,0,15
6192,14103.0,F,F,1,0,34
6193,14104.0,F,M,2,0,36
6195,14106.0,F,M,2,0,54
6196,14107.0,F,M,2,0,65
6197,14108.0,F,M,2,0,48
6198,14109.0,F,F,1,0,32
6199,14110.0,F,F,1,0,15
6200,14111.0,J,E,0,1,19
6201,14112.0,F,F,1,0,44
6203,14114.0,F,F,1,0,75
6204,14115.0,F,M,2,0,49
6205,14116.0,F,F,1,0,15
6206,14117.0,F,M,2,0,36
6207,14118.0,F,M,2,0,28
6208,14119.0,F,F,1,0,15
6209,14120.0,F,F,1,0,15
6210,14121.0,F,F,1,0,15
6211,14122.0,F,M,2,0,45
6212,14123.0,F,F,1,0,34
6213,14124.0,F,M,2,0,32
6214,14125.0,F,M,2,0,44
6215,14126.0,F,M,2,0,64
6217,14128.0,F,F,1,0,40
6218,14129.0,F,M,2,0,50
6219,14130.0,F,F,1,0,43
6220,14131.0,F,M,2,0,43
6221,14132.0,F,F,1,0,44
6222,14133.0,F,F,1,0,31
6223,14134.0,F,F,1,0,15
6224,14135.0,F,F,1,0,48
